geoid,geoid20,year,denom_total_pop,severe_collision_count,pedestrian_collision_count,bicycle_collision_count,pedestrian_collision_rate,bicycle_collision_rate,severe_collision_rate
1400000US06037185204,6037185204,2017,1951,4,0,1,0,51.255768,205.02307
1400000US06037185310,6037185310,2017,3327,5,2,0,60.114216,0,150.28554
1400000US06037185320,6037185320,2017,2932,19,1,0,34.106411,0,648.02185
1400000US06037186100,6037186100,2017,5132,27,1,1,19.48558,19.48558,526.11066
1400000US06037186201,6037186201,2017,3421,6,0,0,0,0,175.38731
1400000US06037186202,6037186202,2017,2056,15,0,2,0,97.276268,729.57196
1400000US06037186203,6037186203,2017,2883,3,0,0,0,0,104.05827
1400000US06037186301,6037186301,2017,3109,8,0,0,0,0,257.31747
1400000US06037186302,6037186302,2017,5248,7,3,0,57.164635,0,133.38414
1400000US06037186401,6037186401,2017,3668,57,6,4,163.57687,109.05125,1553.9803
1400000US06037186403,6037186403,2017,2838,10,2,0,70.47216,0,352.36081
1400000US06037186404,6037186404,2017,2802,18,2,1,71.377586,35.688793,642.39832
1400000US06037187101,6037187101,2017,3110,18,5,2,160.7717,64.308685,578.77814
1400000US06037187102,6037187102,2017,3339,22,3,1,89.84726,29.949087,658.87988
1400000US06037187200,6037187200,2017,2855,21,0,0,0,0,735.55164
1400000US06037187300,6037187300,2017,3376,89,2,6,59.241707,177.72511,2636.2559
1400000US06037188100,6037188100,2017,4115,10,2,0,48.602673,0,243.01337
1400000US06037188201,6037188201,2017,3339,32,0,1,0,29.949087,958.37079
1400000US06037188202,6037188202,2017,2338,2,0,1,0,42.771599,85.543198
1400000US06037188300,6037188300,2017,3576,20,4,0,111.85683,0,559.28412
1400000US06037189101,6037189101,2017,2485,13,5,0,201.20724,0,523.13885
1400000US06037189102,6037189102,2017,3252,25,3,3,92.250923,92.250923,768.75769
1400000US06037189201,6037189201,2017,3537,5,2,0,56.545094,0,141.36273
1400000US06037189202,6037189202,2017,2394,5,1,0,41.771095,0,208.85547
1400000US06037189300,6037189300,2017,3111,14,3,0,96.432014,0,450.01608
1400000US06037189400,6037189400,2017,3497,1,0,0,0,0,28.59594
1400000US06037189501,6037189501,2017,2301,2,0,0,0,0,86.918732
1400000US06037189502,6037189502,2017,1673,2,1,0,59.772861,0,119.54572
1400000US06037189600,6037189600,2017,3675,29,1,0,27.210884,0,789.11566
1400000US06037189702,6037189702,2017,2097,46,0,1,0,47.687172,2193.6099
1400000US06037189703,6037189703,2017,2929,32,1,0,34.141346,0,1092.5231
1400000US06037189704,6037189704,2017,835,26,1,0,119.76048,0,3113.7725
1400000US06037189801,6037189801,2017,2214,30,3,1,135.50136,45.167118,1355.0135
1400000US06037189802,6037189802,2017,1720,16,3,1,174.41861,58.139534,930.23254
1400000US06037189904,6037189904,2017,2488,7,0,0,0,0,281.35049
1400000US06037189905,6037189905,2017,2241,10,0,1,0,44.622936,446.22937
1400000US06037189906,6037189906,2017,2912,10,3,1,103.02198,34.34066,343.40659
1400000US06037189907,6037189907,2017,2331,10,0,1,0,42.900043,429.00043
1400000US06037190101,6037190101,2017,1728,46,10,1,578.70367,57.870369,2662.0371
1400000US06037190102,6037190102,2017,2896,41,10,5,345.30386,172.65193,1415.7458
1400000US06037190201,6037190201,2017,2445,20,6,3,245.39877,122.69939,817.99591
1400000US06037190202,6037190202,2017,3284,19,7,2,213.15469,60.90134,578.56274
1400000US06037190302,6037190302,2017,3386,24,3,0,88.600121,0,708.80096
1400000US06037190303,6037190303,2017,2309,7,1,0,43.308792,0,303.16153
1400000US06037190401,6037190401,2017,3052,8,0,1,0,32.7654,262.1232
1400000US06037190402,6037190402,2017,2460,11,2,0,81.300812,0,447.15448
1400000US06037190510,6037190510,2017,4568,41,8,1,175.13135,21.891418,897.54816
1400000US06037190520,6037190520,2017,3738,8,2,0,53.504547,0,214.01819
1400000US06037190701,6037190701,2017,2205,61,20,4,907.02948,181.4059,2766.4399
1400000US06037190702,6037190702,2017,996,31,1,3,100.4016,301.20483,3112.4497
1400000US06037190801,6037190801,2017,2605,37,9,3,345.48944,115.16315,1420.3455
1400000US06037190802,6037190802,2017,2844,34,3,0,105.48523,0,1195.4993
1400000US06037190901,6037190901,2017,4629,46,5,3,108.01469,64.808815,993.73517
1400000US06037190902,6037190902,2017,4002,24,6,1,149.92503,24.987507,599.70013
1400000US06037191000,6037191000,2017,4256,64,13,3,305.45114,70.488724,1503.7594
1400000US06037191110,6037191110,2017,3754,23,6,4,159.82951,106.55301,612.67981
1400000US06037191120,6037191120,2017,4247,38,9,4,211.91429,94.184128,894.74921
1400000US06037191201,6037191201,2017,4320,48,13,2,300.92593,46.296295,1111.1111
1400000US06037191203,6037191203,2017,2453,6,0,2,0,81.532814,244.59845
1400000US06037191204,6037191204,2017,2198,11,2,1,90.991814,45.495907,500.45496
1400000US06037191301,6037191301,2017,2574,7,2,2,77.700081,77.700081,271.95029
1400000US06037191302,6037191302,2017,2171,27,4,6,184.24689,276.37033,1243.6665
1400000US06037191410,6037191410,2017,5024,30,7,5,139.33121,99.522293,597.13373
1400000US06037191420,6037191420,2017,3539,10,3,1,84.769707,28.256569,282.5657
1400000US06037191500,6037191500,2017,5663,27,4,3,70.633942,52.975456,476.77908
1400000US06037191610,6037191610,2017,4019,35,7,2,174.17268,49.763622,870.8634
1400000US06037191620,6037191620,2017,2923,20,3,2,102.63428,68.422852,684.22852
1400000US06037191710,6037191710,2017,2670,15,4,2,149.81273,74.906364,561.79773
1400000US06037191720,6037191720,2017,3646,11,2,1,54.854633,27.427317,301.7005
1400000US06037191810,6037191810,2017,3624,33,5,1,137.9691,27.593819,910.59601
1400000US06037191820,6037191820,2017,3083,11,2,0,64.87188,0,356.79532
1400000US06037191901,6037191901,2017,3197,46,9,5,281.51392,156.39662,1438.8489
1400000US06037191902,6037191902,2017,2560,41,6,3,234.375,117.1875,1601.5625
1400000US06037192001,6037192001,2017,2357,21,6,1,254.56088,42.426815,890.96307
1400000US06037192002,6037192002,2017,2651,42,5,4,188.60808,150.88646,1584.3079
1400000US06037192300,6037192300,2017,2389,27,0,3,0,125.57555,1130.1799
1400000US06037192410,6037192410,2017,3895,12,0,1,0,25.673941,308.08728
1400000US06037192420,6037192420,2017,4358,10,1,0,22.946306,0,229.46306
1400000US06037192510,6037192510,2017,3796,27,5,2,131.71759,52.687038,711.27502
1400000US06037192520,6037192520,2017,5033,13,0,3,0,59.606598,258.29526
1400000US06037192610,6037192610,2017,4432,50,5,4,112.81589,90.252708,1128.1588
1400000US06037192620,6037192620,2017,3758,11,4,2,106.4396,53.219799,292.70889
1400000US06037192700,6037192700,2017,3849,57,13,5,337.75006,129.90387,1480.9042
1400000US06037194101,6037194101,2017,3438,6,3,0,87.260033,0,174.52007
1400000US06037194102,6037194102,2017,3456,14,0,0,0,0,405.09259
1400000US06037194200,6037194200,2017,3638,21,1,1,27.487631,27.487631,577.24023
1400000US06037194300,6037194300,2017,3541,4,0,0,0,0,112.96244
1400000US06037194401,6037194401,2017,2454,18,2,1,81.499596,40.749798,733.49634
1400000US06037194402,6037194402,2017,3776,12,3,0,79.44915,0,317.7966
1400000US06037194500,6037194500,2017,1942,18,3,0,154.47992,0,926.87952
1400000US06037195100,6037195100,2017,5028,33,3,2,59.665871,39.777248,656.32458
1400000US06037195201,6037195201,2017,3264,5,2,1,61.274509,30.637255,153.18628
1400000US06037195202,6037195202,2017,3323,7,0,0,0,0,210.65303
1400000US06037195300,6037195300,2017,3431,20,3,3,87.438065,87.438065,582.92041
1400000US06037195400,6037195400,2017,4567,41,8,12,175.16969,262.75455,897.74469
1400000US06037195500,6037195500,2017,5104,16,4,1,78.369904,19.592476,313.47961
1400000US06037195600,6037195600,2017,3354,23,3,3,89.445435,89.445435,685.74835
1400000US06037195710,6037195710,2017,4573,26,2,0,43.734966,0,568.55457
1400000US06037195720,6037195720,2017,2187,44,2,3,91.449471,137.17421,2011.8884
1400000US06037195802,6037195802,2017,2734,37,2,0,73.152893,0,1353.3285
1400000US06037195803,6037195803,2017,2687,5,2,0,74.432449,0,186.08113
1400000US06037195804,6037195804,2017,2482,5,1,0,40.290089,0,201.45044
1400000US06037195901,6037195901,2017,2105,4,1,0,47.505939,0,190.02376
1400000US06037195903,6037195903,2017,2285,6,0,0,0,0,262.58206
1400000US06037197200,6037197200,2017,3850,29,2,1,51.948051,25.974026,753.24677
1400000US06037197300,6037197300,2017,3874,22,7,3,180.69179,77.439339,567.88849
1400000US06037197410,6037197410,2017,4499,39,1,0,22.227161,0,866.85931
1400000US06037197420,6037197420,2017,3426,26,4,2,116.75423,58.377117,758.90253
1400000US06037197500,6037197500,2017,3845,23,1,2,26.007803,52.015606,598.17944
1400000US06037197600,6037197600,2017,2303,17,0,0,0,0,738.1676
1400000US06037197700,6037197700,2017,5171,49,3,3,58.015858,58.015858,947.59235
1400000US06037199001,6037199001,2017,879,11,0,1,0,113.76564,1251.4221
1400000US06037199002,6037199002,2017,4790,92,7,5,146.13779,104.38413,1920.6681
1400000US06037199110,6037199110,2017,2612,4,0,0,0,0,153.13936
1400000US06037199120,6037199120,2017,4225,17,3,3,71.00592,71.00592,402.36685
1400000US06037199201,6037199201,2017,4170,9,2,1,47.961632,23.980816,215.82733
1400000US06037199202,6037199202,2017,2957,1,0,0,0,0,33.818058
1400000US06037199300,6037199300,2017,3545,19,0,2,0,56.417488,535.96613
1400000US06037199400,6037199400,2017,4458,37,1,2,22.431583,44.863167,829.96857
1400000US06037199700,6037199700,2017,3185,57,2,4,62.79435,125.5887,1789.6389
1400000US06037199801,6037199801,2017,2863,10,5,0,174.64198,0,349.28397
1400000US06037199802,6037199802,2017,2541,23,3,1,118.06375,39.354584,905.15546
1400000US06037199900,6037199900,2017,2775,41,7,1,252.25226,36.036037,1477.4774
1400000US06037201110,6037201110,2017,2329,15,0,1,0,42.936882,644.05322
1400000US06037201120,6037201120,2017,3941,2,1,0,25.374271,0,50.748543
1400000US06037201200,6037201200,2017,2580,1,0,0,0,0,38.759689
1400000US06037201301,6037201301,2017,3888,26,3,1,77.160492,25.720165,668.7243
1400000US06037201302,6037201302,2017,4190,3,0,1,0,23.866348,71.599045
1400000US06037201401,6037201401,2017,4803,9,3,1,62.46096,20.82032,187.38289
1400000US06037201402,6037201402,2017,5115,13,1,2,19.550343,39.100685,254.15445
1400000US06037201501,6037201501,2017,5712,10,1,0,17.507002,0,175.07002
1400000US06037201503,6037201503,2017,3320,14,3,3,90.361443,90.361443,421.68674
1400000US06037201504,6037201504,2017,2309,9,1,1,43.308792,43.308792,389.77911
1400000US06037201601,6037201601,2017,2272,10,0,0,0,0,440.14084
1400000US06037201602,6037201602,2017,2906,16,1,2,34.411564,68.823128,550.58502
1400000US06037201700,6037201700,2017,5881,23,1,1,17.00391,17.00391,391.08997
1400000US06037203100,6037203100,2017,4683,35,4,3,85.415329,64.061501,747.38416
1400000US06037203200,6037203200,2017,5008,14,1,1,19.968052,19.968052,279.5527
1400000US06037203300,6037203300,2017,2146,51,7,1,326.18826,46.598324,2376.5144
1400000US06037203500,6037203500,2017,3071,59,3,1,97.688049,32.562683,1921.1984
1400000US06037203601,6037203601,2017,3021,26,2,1,66.203247,33.101624,860.64215
1400000US06037203602,6037203602,2017,2046,10,2,0,97.751709,0,488.75854
1400000US06037203710,6037203710,2017,3646,6,2,0,54.854633,0,164.5639
1400000US06037203720,6037203720,2017,4135,17,4,4,96.735184,96.735184,411.12454
1400000US06037203800,6037203800,2017,4688,10,0,4,0,85.324234,213.31058
1400000US06037203900,6037203900,2017,3125,17,1,0,32,0,544
1400000US06037204110,6037204110,2017,3313,9,2,1,60.368248,30.184124,271.6571
1400000US06037204120,6037204120,2017,2906,6,2,0,68.823128,0,206.46938
1400000US06037204200,6037204200,2017,3532,4,2,0,56.625141,0,113.25028
1400000US06037204300,6037204300,2017,4816,4,0,0,0,0,83.05648
1400000US06037204410,6037204410,2017,2243,26,3,0,133.74944,0,1159.1619
1400000US06037204420,6037204420,2017,3273,11,4,1,122.21204,30.553009,336.0831
1400000US06037204600,6037204600,2017,4148,40,1,0,24.108004,0,964.32013
1400000US06037204700,6037204700,2017,5271,48,8,0,151.77385,0,910.64313
1400000US06037204810,6037204810,2017,5112,63,7,2,136.93271,39.123631,1232.3944
1400000US06037204820,6037204820,2017,2138,25,2,1,93.545372,46.772686,1169.3171
1400000US06037204910,6037204910,2017,3458,13,4,1,115.6738,28.918449,375.93985
1400000US06037204920,6037204920,2017,0,28,1,1,36.724201,36.724201,1028.2776
1400000US06037205110,6037205110,2017,3916,2,1,0,25.536261,0,51.072521
1400000US06037205120,6037205120,2017,0,53,6,5,175.02917,145.85764,1546.0911
1400000US06037206010,6037206010,2017,3586,56,5,4,139.43112,111.5449,1561.6285
1400000US06037206020,6037206020,2017,8116,32,6,1,73.928047,12.321341,394.2829
1400000US06037206050,6037206050,2017,2214,104,6,4,271.00272,180.66847,4697.3804
1400000US06037206051,6037206051,2017,0,192,10,10,353.48178,353.48178,6786.8506
1400000US06037206052,6037206052,2017,701,51,11,3,1569.1869,427.96005,7275.3208
1400000US06037206053,6037206053,2017,3180,24,2,2,62.893082,62.893082,754.71698
1400000US06037206054,6037206054,2017,2255,18,0,0,0,0,798.22614
1400000US06037206201,6037206201,2017,1251,30,9,5,719.42444,399.68027,2398.0815
1400000US06037206202,6037206202,2017,2353,37,8,5,339.99149,212.49469,1572.4607
1400000US06037206301,6037206301,2017,1201,20,7,3,582.84766,249.79184,1665.2789
1400000US06037206302,6037206302,2017,412,4,3,1,728.15533,242.71844,970.87378
1400000US06037206303,6037206303,2017,3855,59,16,17,415.04541,440.98572,1530.4799
1400000US06037207101,6037207101,2017,3966,31,5,4,126.07161,100.85728,781.64398
1400000US06037207102,6037207102,2017,2573,64,9,3,349.78625,116.59541,2487.3689
1400000US06037207103,6037207103,2017,2335,22,6,2,256.95932,85.653107,942.18414
1400000US06037207303,6037207303,2017,2027,10,3,1,148.00197,49.333992,493.3399
1400000US06037207305,6037207305,2017,2322,14,3,1,129.19896,43.066322,602.92853
1400000US06037207306,6037207306,2017,2833,14,3,1,105.89481,35.298271,494.17578
1400000US06037207307,6037207307,2017,858,7,4,0,466.20047,0,815.85083
1400000US06037207308,6037207308,2017,806,8,3,3,372.20844,372.20844,992.55585
1400000US06037207400,6037207400,2017,1065,121,13,8,1220.6572,751.17371,11361.502
1400000US06037207501,6037207501,2017,2249,30,0,3,0,133.39262,1333.9261
1400000US06037207502,6037207502,2017,2827,41,4,8,141.49275,282.9855,1450.3007
1400000US06037207711,6037207711,2017,2545,58,8,3,314.34186,117.87819,2278.9783
1400000US06037207712,6037207712,2017,1494,51,13,12,870.14728,803.21283,3413.6545
1400000US06037207901,6037207901,2017,1125,29,8,4,711.11108,355.55554,2577.7778
1400000US06037207902,6037207902,2017,3872,58,8,7,206.61157,180.78513,1497.9338
1400000US06037208001,6037208001,2017,4533,76,7,1,154.42313,22.060446,1676.5939
1400000US06037208002,6037208002,2017,3110,31,2,1,64.308685,32.154343,996.78455
1400000US06037208301,6037208301,2017,2130,9,3,0,140.84508,0,422.53522
1400000US06037208302,6037208302,2017,4504,25,6,0,133.21492,0,555.06219
1400000US06037208401,6037208401,2017,4322,22,5,1,115.68718,23.137436,509.02359
1400000US06037208402,6037208402,2017,2998,35,3,2,100.06671,66.711143,1167.4449
1400000US06037208501,6037208501,2017,2160,21,3,0,138.88889,0,972.22223
1400000US06037208502,6037208502,2017,3822,4,1,1,26.164312,26.164312,104.65725
1400000US06037208610,6037208610,2017,4531,21,6,0,132.4211,0,463.47385
1400000US06037208620,6037208620,2017,4325,30,5,5,115.60693,115.60693,693.6416
1400000US06037208710,6037208710,2017,4682,15,1,3,21.358395,64.07518,320.37592
1400000US06037208720,6037208720,2017,4565,18,5,0,109.52902,0,394.3045
1400000US06037208801,6037208801,2017,3123,8,1,1,32.020493,32.020493,256.16394
1400000US06037208802,6037208802,2017,3503,11,5,1,142.7348,28.546959,314.01657
1400000US06037208902,6037208902,2017,2885,12,2,4,69.324089,138.64818,415.94455
1400000US06037208903,6037208903,2017,4278,48,14,8,327.25574,187.00327,1122.0197
1400000US06037208904,6037208904,2017,4025,4,1,0,24.844721,0,99.378883
1400000US06037209103,6037209103,2017,3581,7,0,4,0,111.70065,195.47612
1400000US06037209104,6037209104,2017,2585,1,1,0,38.684719,0,38.684719
1400000US06037209105,6037209105,2017,1540,13,5,3,324.67532,194.80519,844.15582
1400000US06037209106,6037209106,2017,4101,25,8,8,195.07437,195.07437,609.60742
1400000US06037209201,6037209201,2017,1670,26,1,1,59.880241,59.880241,1556.8862
1400000US06037209202,6037209202,2017,2413,26,0,1,0,41.442188,1077.4969
1400000US06037209300,6037209300,2017,4683,38,2,8,42.707664,170.83066,811.44568
1400000US06037209401,6037209401,2017,4152,24,5,5,120.42389,120.42389,578.03467
1400000US06037209402,6037209402,2017,3808,25,9,2,236.34454,52.521008,656.51263
1400000US06037209403,6037209403,2017,3737,12,5,2,133.79716,53.518864,321.11319
1400000US06037209510,6037209510,2017,2881,15,2,3,69.420341,104.13051,520.65253
1400000US06037209520,6037209520,2017,2671,23,5,3,187.1958,112.31748,861.10071
1400000US06037209810,6037209810,2017,2664,10,4,0,150.15015,0,375.37537
1400000US06037209820,6037209820,2017,3338,6,1,1,29.958059,29.958059,179.74835
1400000US06037210010,6037210010,2017,3711,61,9,10,242.52223,269.46915,1643.7618
1400000US06037211000,6037211000,2017,4904,94,12,4,244.69821,81.566071,1916.8026
1400000US06037211121,6037211121,2017,2157,23,2,2,92.721375,92.721375,1066.2958
1400000US06037211122,6037211122,2017,3380,39,3,8,88.757393,236.68639,1153.8462
1400000US06037211123,6037211123,2017,1782,30,5,5,280.58362,280.58362,1683.5017
1400000US06037211124,6037211124,2017,4090,59,9,10,220.0489,244.49878,1442.5428
1400000US06037211201,6037211201,2017,2852,24,5,1,175.31557,35.063114,841.51471
1400000US06037211202,6037211202,2017,2500,11,2,0,80,0,440
1400000US06037211310,6037211310,2017,4375,4,2,0,45.714287,0,91.428574
1400000US06037211320,6037211320,2017,3081,14,0,3,0,97.370987,454.39792
1400000US06037211410,6037211410,2017,2709,18,4,0,147.65596,0,664.45184
1400000US06037211420,6037211420,2017,3563,8,3,0,84.198708,0,224.52989
1400000US06037211500,6037211500,2017,4073,21,3,3,73.655785,73.655785,515.59045
1400000US06037211701,6037211701,2017,2973,28,4,3,134.54424,100.90817,941.80963
1400000US06037211703,6037211703,2017,4556,9,0,1,0,21.949078,197.5417
1400000US06037211704,6037211704,2017,2793,13,3,0,107.41138,0,465.44934
1400000US06037211802,6037211802,2017,4214,13,5,2,118.65211,47.460846,308.49548
1400000US06037211803,6037211803,2017,3766,5,2,0,53.106743,0,132.76686
1400000US06037211804,6037211804,2017,3192,17,3,1,93.984962,31.328321,532.58148
1400000US06037211910,6037211910,2017,4590,18,8,1,174.29195,21.786493,392.15686
1400000US06037211921,6037211921,2017,2274,6,2,0,87.950745,0,263.85223
1400000US06037211922,6037211922,2017,3514,8,3,0,85.372795,0,227.66078
1400000US06037212101,6037212101,2017,3162,11,3,1,94.876663,31.625553,347.88107
1400000US06037212102,6037212102,2017,2316,15,4,0,172.71158,0,647.6684
1400000US06037212202,6037212202,2017,3572,27,4,3,111.98209,83.986565,755.87909
1400000US06037212203,6037212203,2017,3002,28,4,4,133.24451,133.24451,932.71155
1400000US06037212204,6037212204,2017,3548,22,5,3,140.92447,84.55468,620.06763
1400000US06037212303,6037212303,2017,3437,15,1,4,29.09514,116.38056,436.42712
1400000US06037212304,6037212304,2017,1779,25,6,3,337.26813,168.63406,1405.2838
